Entity,Code,Year,"Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages"
Sweden,SWE,1967,39.01678
Sweden,SWE,1968,44.70253
Sweden,SWE,1969,43.06434
Sweden,SWE,1970,30.106283
Sweden,SWE,1971,18.88178
Sweden,SWE,1972,16.589787
Sweden,SWE,1973,17.00189
Sweden,SWE,1974,17.026382
Sweden,SWE,1975,18.071178
Sweden,SWE,1976,23.424492
Sweden,SWE,1977,17.916317
Sweden,SWE,1978,20.632393
Sweden,SWE,1979,22.115082
Sweden,SWE,1980,19.162582
Sweden,SWE,1981,24.97043
Sweden,SWE,1982,25.006506
Sweden,SWE,1983,27.684816
Sweden,SWE,1984,25.420996
Sweden,SWE,1985,30.826826
Sweden,SWE,1986,27.9347
Sweden,SWE,1987,24.40619
Sweden,SWE,1988,27.080658
Sweden,SWE,1989,22.931618
Sweden,SWE,1990,21.571316
Sweden,SWE,1991,20.508392
Sweden,SWE,1992,20.454803
Sweden,SWE,1993,23.562067
Sweden,SWE,1994,18.031862
Sweden,SWE,1995,17.947536
Sweden,SWE,1996,19.798296
Sweden,SWE,1997,15.775141
Sweden,SWE,1998,13.149554
Sweden,SWE,1999,14.405141
Sweden,SWE,2000,13.873873
Sweden,SWE,2001,11.059943
Sweden,SWE,2002,11.995575
Sweden,SWE,2003,11.014376
Sweden,SWE,2004,9.064719
Sweden,SWE,2005,9.668801
Sweden,SWE,2006,7.8056316
Sweden,SWE,2007,7.8451314
Sweden,SWE,2008,8.262251
Sweden,SWE,2009,7.9998803
Sweden,SWE,2010,5.626407
Sweden,SWE,2011,7.4279833
Sweden,SWE,2012,7.701966
Sweden,SWE,2013,7.92854
Sweden,SWE,2014,6.1860437
Sweden,SWE,2018,8.519835
Sweden,SWE,2017,7.362866
Sweden,SWE,2016,7.1380553
Sweden,SWE,2015,8.094051
Switzerland,CHE,1951,58.317524
Switzerland,CHE,1952,30.591343
Switzerland,CHE,1953,51.509514
Switzerland,CHE,1954,31.949844
Switzerland,CHE,1955,42.099552
Switzerland,CHE,1956,49.536472
Switzerland,CHE,1957,47.610954
Switzerland,CHE,1958,28.572254
Switzerland,CHE,1959,34.230843
Switzerland,CHE,1960,46.473595
Switzerland,CHE,1961,22.336395
Switzerland,CHE,1962,34.48517
Switzerland,CHE,1963,43.81962
Switzerland,CHE,1964,19.65483
Switzerland,CHE,1965,26.272291
Switzerland,CHE,1966,32.601242
Switzerland,CHE,1967,20.257467
Switzerland,CHE,1968,28.959732
Switzerland,CHE,1969,32.45325
Switzerland,CHE,1970,30.254353
Switzerland,CHE,1971,30.506504
Switzerland,CHE,1972,22.426516
Switzerland,CHE,1973,24.557112
Switzerland,CHE,1974,19.857199
Switzerland,CHE,1975,22.797823
Switzerland,CHE,1976,28.64193
Switzerland,CHE,1977,17.173655
Switzerland,CHE,1978,18.667969
Switzerland,CHE,1979,16.706524
Switzerland,CHE,1980,16.852428
Switzerland,CHE,1981,15.9995165
Switzerland,CHE,1982,8.586589
Switzerland,CHE,1983,16.189608
Switzerland,CHE,1984,10.072793
Switzerland,CHE,1985,12.853577
Switzerland,CHE,1986,18.129698
Switzerland,CHE,1987,11.962727
Switzerland,CHE,1988,13.779659
Switzerland,CHE,1989,14.12049
Switzerland,CHE,1990,20.89509
Switzerland,CHE,1991,14.642661
Switzerland,CHE,1992,15.175815
Switzerland,CHE,1993,17.208044
Switzerland,CHE,1994,14.990863
Switzerland,CHE,1995,8.929558
Switzerland,CHE,1996,8.555742
Switzerland,CHE,1997,11.5499735
Switzerland,CHE,1998,11.908791
Switzerland,CHE,1999,12.078954
Switzerland,CHE,2000,12.757698
Switzerland,CHE,2001,8.210737
Switzerland,CHE,2002,9.349546
Switzerland,CHE,2003,9.176992
Switzerland,CHE,2004,8.213066
Switzerland,CHE,2005,9.131705
Switzerland,CHE,2006,7.158147
Switzerland,CHE,2007,6.949197
Switzerland,CHE,2008,6.2451115
Switzerland,CHE,2009,7.1015263
Switzerland,CHE,2010,5.371519
Switzerland,CHE,2011,5.751458
Switzerland,CHE,2012,5.8191767
Switzerland,CHE,2013,5.927029
Switzerland,CHE,2014,5.0794888
Switzerland,CHE,2020,38.73896
Switzerland,CHE,2019,5.837126
Switzerland,CHE,2018,6.78727
Switzerland,CHE,2017,6.672055
Switzerland,CHE,2016,5.15898
Switzerland,CHE,2015,7.1361165
Syria,SYR,2010,78.24908
Tajikistan,TJK,1981,110.45069
Tajikistan,TJK,1982,120.02656
Tajikistan,TJK,1985,84.72238
Tajikistan,TJK,1986,79.77078
Tajikistan,TJK,1987,78.5849
Tajikistan,TJK,1988,79.21994
Tajikistan,TJK,1989,68.254555
Tajikistan,TJK,1990,70.58108
Tajikistan,TJK,1991,63.350666
Tajikistan,TJK,1992,61.925766
Tajikistan,TJK,1993,84.456505
Tajikistan,TJK,1994,90.415276
Tajikistan,TJK,1995,91.35805
Tajikistan,TJK,1996,70.88661
Tajikistan,TJK,1997,63.976086
Tajikistan,TJK,1998,60.71556
Tajikistan,TJK,1999,49.400772
Tajikistan,TJK,2000,53.130035
Tajikistan,TJK,2001,47.8356
Tajikistan,TJK,2002,38.414234
Tajikistan,TJK,2003,36.0631
Tajikistan,TJK,2004,31.113052
Tajikistan,TJK,2005,33.062115
Tajikistan,TJK,2017,9.178508
Tajikistan,TJK,2016,18.897587
Thailand,THA,1969,33.91915
Thailand,THA,1970,33.153164
Thailand,THA,1971,26.945223
Thailand,THA,1972,51.174614
Thailand,THA,1973,44.090305
Thailand,THA,1974,30.126026
Thailand,THA,1975,40.871353
Thailand,THA,1976,54.181313
Thailand,THA,1977,58.05864
Thailand,THA,1978,46.394146
Thailand,THA,1979,42.35749
Thailand,THA,1980,20.46515
Thailand,THA,1981,15.544319
Thailand,THA,1982,16.294027
Thailand,THA,1983,15.490816
Thailand,THA,1984,10.724659
Thailand,THA,1985,11.26586
Thailand,THA,1986,9.736803
Thailand,THA,1987,9.899917
Thailand,THA,1990,9.440742
Thailand,THA,1991,9.486205
Thailand,THA,1992,9.585118
Thailand,THA,1994,14.254376
Thailand,THA,1995,13.125405
Thailand,THA,1996,13.288976
Thailand,THA,1997,10.44251
Thailand,THA,1998,10.2439785
Thailand,THA,1999,16.315842
Thailand,THA,2000,15.919226
Thailand,THA,2002,20.344683
Thailand,THA,2003,22.901033
Thailand,THA,2004,24.515654
Thailand,THA,2005,20.326593
Thailand,THA,2006,19.41628
Thailand,THA,2007,21.298447
Thailand,THA,2008,21.484613
Thailand,THA,2009,21.323904
Thailand,THA,2010,23.56906
Thailand,THA,2011,23.268394
Thailand,THA,2012,22.252678
Thailand,THA,2013,27.736662
Thailand,THA,2014,31.923225
Thailand,THA,2019,38.17003
Thailand,THA,2018,33.645332
Thailand,THA,2017,34.86766
Thailand,THA,2016,34.530968
Thailand,THA,2015,34.35275
Trinidad and Tobago,TTO,1951,77.02827
Trinidad and Tobago,TTO,1952,80.14222
Trinidad and Tobago,TTO,1953,71.812164
Trinidad and Tobago,TTO,1954,56.47898
Trinidad and Tobago,TTO,1955,69.63576
Trinidad and Tobago,TTO,1956,56.376175
Trinidad and Tobago,TTO,1957,85.46602
Trinidad and Tobago,TTO,1958,48.977722
Trinidad and Tobago,TTO,1960,60.078655
Trinidad and Tobago,TTO,1961,90.836
Trinidad and Tobago,TTO,1962,60.80608
Trinidad and Tobago,TTO,1963,61.004547
Trinidad and Tobago,TTO,1966,94.49179
Trinidad and Tobago,TTO,1967,61.40807
Trinidad and Tobago,TTO,1968,68.1087
Trinidad and Tobago,TTO,1970,58.331783
Trinidad and Tobago,TTO,1971,73.98126
Trinidad and Tobago,TTO,1972,66.62048
Trinidad and Tobago,TTO,1973,75.95978
Trinidad and Tobago,TTO,1974,47.920494
Trinidad and Tobago,TTO,1975,64.038864
Trinidad and Tobago,TTO,1976,66.31404
Trinidad and Tobago,TTO,1977,59.18148
Trinidad and Tobago,TTO,1978,50.672657
Trinidad and Tobago,TTO,1979,54.79172
Trinidad and Tobago,TTO,1980,55.856106
Trinidad and Tobago,TTO,1981,46.319447
Trinidad and Tobago,TTO,1982,45.94489
Trinidad and Tobago,TTO,1983,43.210323
Trinidad and Tobago,TTO,1984,33.374493
Trinidad and Tobago,TTO,1985,36.845837
Trinidad and Tobago,TTO,1986,30.75722
Trinidad and Tobago,TTO,1987,39.086407
Trinidad and Tobago,TTO,1988,36.21775
Trinidad and Tobago,TTO,1989,35.698914
Trinidad and Tobago,TTO,1990,36.575882
Trinidad and Tobago,TTO,1991,32.68177
Trinidad and Tobago,TTO,1992,28.37696
Trinidad and Tobago,TTO,1993,29.90175
Trinidad and Tobago,TTO,1994,33.249203
Trinidad and Tobago,TTO,1995,34.92044
Trinidad and Tobago,TTO,1996,34.189335
Trinidad and Tobago,TTO,1997,28.08508
Trinidad and Tobago,TTO,1998,34.215443
Trinidad and Tobago,TTO,1999,28.017868
Trinidad and Tobago,TTO,2000,18.459198
Trinidad and Tobago,TTO,2001,15.705951
Trinidad and Tobago,TTO,2002,21.654772
Trinidad and Tobago,TTO,2003,26.261036
Trinidad and Tobago,TTO,2004,24.666498
Trinidad and Tobago,TTO,2005,21.968744
Trinidad and Tobago,TTO,2006,19.810467
Trinidad and Tobago,TTO,2007,18.472801
Trinidad and Tobago,TTO,2008,18.633614
Trinidad and Tobago,TTO,2009,18.153318
Trinidad and Tobago,TTO,2010,15.95615
Trinidad and Tobago,TTO,2011,13.249238
Trinidad and Tobago,TTO,2012,13.830389
Turkey,TUR,2009,5.967803
Turkey,TUR,2010,5.423286
Turkey,TUR,2011,6.956113
Turkey,TUR,2012,6.706639
Turkey,TUR,2013,9.881034
Turkey,TUR,2014,13.842427
Turkey,TUR,2019,27.718386
Turkey,TUR,2018,24.694891
Turkey,TUR,2017,23.109903
Turkey,TUR,2016,21.826916
Turkey,TUR,2015,16.995024
Turkmenistan,TKM,1981,140.44687
Turkmenistan,TKM,1982,130.17757
Turkmenistan,TKM,1985,109.73377
Turkmenistan,TKM,1986,115.94897
Turkmenistan,TKM,1987,95.95392
Turkmenistan,TKM,1988,94.543205
Turkmenistan,TKM,1989,93.127945
Turkmenistan,TKM,1990,58.97896
Turkmenistan,TKM,1991,64.67224
Turkmenistan,TKM,1992,69.45082
Turkmenistan,TKM,1993,77.53635
Turkmenistan,TKM,1994,81.44907
Turkmenistan,TKM,1995,74.26976
Turkmenistan,TKM,1996,69.49869
Turkmenistan,TKM,1997,71.676735
Turkmenistan,TKM,1998,68.66556
Ukraine,UKR,1981,16.099108
Ukraine,UKR,1982,15.001736
Ukraine,UKR,1985,12.502518
Ukraine,UKR,1986,8.923095
Ukraine,UKR,1987,8.024472
Ukraine,UKR,1988,8.461125
Ukraine,UKR,1989,6.648162
Ukraine,UKR,1990,7.3951607
Ukraine,UKR,1991,7.8376174
Ukraine,UKR,1992,7.8468494
Ukraine,UKR,1993,9.133546
Ukraine,UKR,1994,9.814689
Ukraine,UKR,1995,13.140674
Ukraine,UKR,1996,12.120092
Ukraine,UKR,1997,11.564374
Ukraine,UKR,1998,9.624253
Ukraine,UKR,1999,11.25471
Ukraine,UKR,2000,13.456131
Ukraine,UKR,2001,11.967066
Ukraine,UKR,2002,12.107321
Ukraine,UKR,2003,11.747717
Ukraine,UKR,2004,11.6791315
United Arab Emirates,ARE,2020,44.87085
United Arab Emirates,ARE,2019,11.312727
United Arab Emirates,ARE,2018,23.790607
United Kingdom,GBR,1950,54.93622
United Kingdom,GBR,1951,89.414055
United Kingdom,GBR,1952,49.76506
United Kingdom,GBR,1953,61.28972
United Kingdom,GBR,1954,45.315376
United Kingdom,GBR,1955,52.390247
United Kingdom,GBR,1956,52.990986
United Kingdom,GBR,1957,58.732506
United Kingdom,GBR,1958,51.836174
United Kingdom,GBR,1959,65.473015
United Kingdom,GBR,1960,47.61581
United Kingdom,GBR,1961,65.06449
United Kingdom,GBR,1962,60.241386
United Kingdom,GBR,1963,68.9857
United Kingdom,GBR,1964,51.46405
United Kingdom,GBR,1965,52.563705
United Kingdom,GBR,1966,64.53686
United Kingdom,GBR,1967,51.730347
United Kingdom,GBR,1968,71.319595
United Kingdom,GBR,1969,70.40408
United Kingdom,GBR,1970,75.16501
United Kingdom,GBR,1971,58.693996
United Kingdom,GBR,1972,68.74532
United Kingdom,GBR,1973,69.370636
United Kingdom,GBR,1974,65.85134
United Kingdom,GBR,1975,65.8358
United Kingdom,GBR,1976,81.32823
United Kingdom,GBR,1977,67.228836
United Kingdom,GBR,1978,68.159294
United Kingdom,GBR,1979,68.27227
United Kingdom,GBR,1980,65.589325
United Kingdom,GBR,1981,62.683445
United Kingdom,GBR,1982,64.84618
United Kingdom,GBR,1983,61.755337
United Kingdom,GBR,1984,30.37212
United Kingdom,GBR,1985,33.23339
United Kingdom,GBR,1986,32.451336
United Kingdom,GBR,1987,27.484158
United Kingdom,GBR,1988,28.499092
United Kingdom,GBR,1989,32.52946
United Kingdom,GBR,1990,28.230337
United Kingdom,GBR,1991,27.82727
United Kingdom,GBR,1992,25.081577
United Kingdom,GBR,1993,47.544205
United Kingdom,GBR,1994,41.614376
United Kingdom,GBR,1995,45.955723
United Kingdom,GBR,1996,44.65638
United Kingdom,GBR,1997,46.001656
United Kingdom,GBR,1998,43.82862
United Kingdom,GBR,1999,48.070957
United Kingdom,GBR,2000,43.6499
United Kingdom,GBR,2001,25.068445
United Kingdom,GBR,2002,25.594063
United Kingdom,GBR,2003,27.20925
United Kingdom,GBR,2004,24.277891
United Kingdom,GBR,2005,24.38947
United Kingdom,GBR,2006,22.223274
United Kingdom,GBR,2007,21.471735
United Kingdom,GBR,2008,21.94781
United Kingdom,GBR,2009,20.64582
United Kingdom,GBR,2010,19.031073
United Kingdom,GBR,2011,17.979801
United Kingdom,GBR,2012,17.44919
United Kingdom,GBR,2013,17.519772
United Kingdom,GBR,2014,17.87167
United Kingdom,GBR,2020,60.014343
United Kingdom,GBR,2019,17.687443
United Kingdom,GBR,2018,20.416386
United Kingdom,GBR,2017,18.716879
United Kingdom,GBR,2016,19.236769
United Kingdom,GBR,2015,20.620592
United States,USA,1950,34.47188
United States,USA,1951,33.82758
United States,USA,1952,31.494165
United States,USA,1953,34.69074
United States,USA,1954,26.362656
United States,USA,1955,27.878098
United States,USA,1956,28.662233
United States,USA,1957,35.903362
United States,USA,1958,33.184864
United States,USA,1959,30.984507
United States,USA,1960,36.81001
United States,USA,1961,29.476479
United States,USA,1962,31.634562
United States,USA,1963,36.721043
United States,USA,1964,30.310509
United States,USA,1965,31.115612
United States,USA,1966,31.465689
United States,USA,1967,27.708912
United States,USA,1968,35.41932
United States,USA,1969,32.186302
United States,USA,1970,28.867292
United States,USA,1971,25.467236
United States,USA,1972,27.288357
United States,USA,1973,26.519197
United States,USA,1974,22.492077
United States,USA,1975,21.843296
United States,USA,1976,23.419369
United States,USA,1977,18.90497
United States,USA,1978,20.728905
United States,USA,1979,15.536197
United States,USA,1980,18.076595
United States,USA,1981,17.254805
United States,USA,1982,15.256319
United States,USA,1983,17.059042
United States,USA,1984,17.278742
United States,USA,1985,19.20357
United States,USA,1986,19.340631
United States,USA,1987,18.731539
United States,USA,1988,20.434052
United States,USA,1989,19.65539
United States,USA,1990,20.203915
United States,USA,1991,19.180843
United States,USA,1992,18.193663
United States,USA,1993,19.31474
United States,USA,1994,18.573292
United States,USA,1995,18.428007
United States,USA,1996,18.187912
United States,USA,1997,18.34804
United States,USA,1998,18.826414
United States,USA,1999,12.87185
United States,USA,2000,12.952068
United States,USA,2001,11.964212
United States,USA,2002,12.324704
United States,USA,2003,12.177165
United States,USA,2004,10.940455
United States,USA,2005,11.282394
United States,USA,2006,9.95161
United States,USA,2007,9.20144
United States,USA,2008,9.936707
United States,USA,2009,9.831659
United States,USA,2010,8.600236
United States,USA,2011,9.082968
United States,USA,2012,8.237445
United States,USA,2013,9.20423
United States,USA,2014,9.090048
United States,USA,2020,60.808807
United States,USA,2019,7.6071796
United States,USA,2018,8.96715
United States,USA,2017,8.464808
United States,USA,2016,8.145321
United States,USA,2015,8.876893
Uruguay,URY,1955,40.540257
Uruguay,URY,1956,26.19151
Uruguay,URY,1957,48.418446
Uruguay,URY,1958,35.14314
Uruguay,URY,1959,40.01359
Uruguay,URY,1960,33.715675
Uruguay,URY,1963,40.294025
Uruguay,URY,1964,30.702238
Uruguay,URY,1965,32.720093
Uruguay,URY,1966,27.131058
Uruguay,URY,1967,28.257084
Uruguay,URY,1968,30.40623
Uruguay,URY,1969,51.215157
Uruguay,URY,1970,30.77546
Uruguay,URY,1971,35.661274
Uruguay,URY,1972,28.722403
Uruguay,URY,1973,27.729807
Uruguay,URY,1974,34.26756
Uruguay,URY,1975,23.467121
Uruguay,URY,1976,31.999943
Uruguay,URY,1977,25.183706
Uruguay,URY,1978,21.287727
Uruguay,URY,1980,23.719944
Uruguay,URY,1981,17.30425
Uruguay,URY,1982,16.693182
Uruguay,URY,1983,18.36792
Uruguay,URY,1984,20.332098
Uruguay,URY,1985,19.701149
Uruguay,URY,1986,18.105831
Uruguay,URY,1987,19.20814
Uruguay,URY,1988,20.413296
Uruguay,URY,1989,18.61537
Uruguay,URY,1990,19.662914
Uruguay,URY,1993,21.624191
Uruguay,URY,1994,16.716837
Uruguay,URY,1995,20.42512
Uruguay,URY,1996,20.176458
Uruguay,URY,1997,19.746983
Uruguay,URY,1998,21.593985
Uruguay,URY,1999,22.923717
Uruguay,URY,2000,17.422401
Uruguay,URY,2001,19.983356
Uruguay,URY,2002,17.109552
Uruguay,URY,2003,19.596203
Uruguay,URY,2004,19.431646
Uruguay,URY,2005,18.51709
Uruguay,URY,2006,17.204405
Uruguay,URY,2007,20.930775
Uruguay,URY,2008,16.616205
Uruguay,URY,2009,19.326101
Uruguay,URY,2010,18.884632
Uruguay,URY,2012,18.742956
Uruguay,URY,2013,17.579615
Uruguay,URY,2014,14.521407
Uruguay,URY,2020,14.384625
Uruguay,URY,2019,15.693191
Uruguay,URY,2018,15.0142975
Uruguay,URY,2017,14.358547
Uruguay,URY,2016,18.000645
Uruguay,URY,2015,14.936947
Uzbekistan,UZB,1981,85.51674
Uzbekistan,UZB,1982,89.705505
Uzbekistan,UZB,1985,72.97996
Uzbekistan,UZB,1986,68.23809
Uzbekistan,UZB,1987,64.10086
Uzbekistan,UZB,1988,68.24514
Uzbekistan,UZB,1989,56.099087
Uzbekistan,UZB,1990,50.1154
Uzbekistan,UZB,1991,52.42649
Uzbekistan,UZB,1992,56.91135
Uzbekistan,UZB,1993,59.25862
Uzbekistan,UZB,1994,59.192787
Uzbekistan,UZB,1995,53.634792
Uzbekistan,UZB,1996,52.322712
Uzbekistan,UZB,1997,47.52568
Uzbekistan,UZB,1998,51.570362
Uzbekistan,UZB,1999,43.07529
Uzbekistan,UZB,2000,38.27702
Uzbekistan,UZB,2001,35.039707
Uzbekistan,UZB,2003,34.584927
Uzbekistan,UZB,2002,38.140636
Uzbekistan,UZB,2004,34.90353
Uzbekistan,UZB,2005,34.15983
Uzbekistan,UZB,2009,26.861525
Uzbekistan,UZB,2010,25.743967
Uzbekistan,UZB,2011,25.279272
Uzbekistan,UZB,2012,24.463411
Uzbekistan,UZB,2013,22.344845
Uzbekistan,UZB,2014,21.608278
Uzbekistan,UZB,2019,14.844545
Uzbekistan,UZB,2018,14.036388
Uzbekistan,UZB,2017,19.204834
Uzbekistan,UZB,2016,22.272617
Uzbekistan,UZB,2015,22.619665
Venezuela,VEN,1955,39.738995
Venezuela,VEN,1956,39.116177
Venezuela,VEN,1957,61.55279
Venezuela,VEN,1958,47.126575
Venezuela,VEN,1959,45.803406
Venezuela,VEN,1960,36.827885
Venezuela,VEN,1961,37.65854
Venezuela,VEN,1962,34.321083
Venezuela,VEN,1963,37.57913
Venezuela,VEN,1964,37.97183
Venezuela,VEN,1965,38.1666
Venezuela,VEN,1966,44.14406
Venezuela,VEN,1967,36.689537
Venezuela,VEN,1968,43.24996
Venezuela,VEN,1969,55.913406
Venezuela,VEN,1970,54.84617
Venezuela,VEN,1971,51.022224
Venezuela,VEN,1972,52.709316
Venezuela,VEN,1973,56.579746
Venezuela,VEN,1974,54.849373
Venezuela,VEN,1975,52.552475
Venezuela,VEN,1976,56.181168
Venezuela,VEN,1977,52.305084
Venezuela,VEN,1978,44.13462
Venezuela,VEN,1979,36.137608
Venezuela,VEN,1980,32.484627
Venezuela,VEN,1981,37.954464
Venezuela,VEN,1982,33.42245
Venezuela,VEN,1983,35.063557
Venezuela,VEN,1985,29.601892
Venezuela,VEN,1986,26.440914
Venezuela,VEN,1987,32.943016
Venezuela,VEN,1988,29.853472
Venezuela,VEN,1989,26.683552
Venezuela,VEN,1990,37.01625
Venezuela,VEN,1992,32.75847
Venezuela,VEN,1993,29.17649
Venezuela,VEN,1994,29.139397
Venezuela,VEN,1996,22.635164
Venezuela,VEN,1997,21.540565
Venezuela,VEN,1998,23.340986
Venezuela,VEN,1999,22.125042
Venezuela,VEN,2000,17.372475
Venezuela,VEN,2001,20.374859
Venezuela,VEN,2002,16.784842
Venezuela,VEN,2003,21.593489
Venezuela,VEN,2004,18.829592
Venezuela,VEN,2005,18.161385
Venezuela,VEN,2006,18.78031
Venezuela,VEN,2007,18.660158
Venezuela,VEN,2008,19.043488
Venezuela,VEN,2009,19.170595
Venezuela,VEN,2010,21.158566
Venezuela,VEN,2011,21.46072
Venezuela,VEN,2012,21.126587
Venezuela,VEN,2013,23.221132
Venezuela,VEN,2014,25.174698
Venezuela,VEN,2016,32.09916
Venezuela,VEN,2015,27.281538
